Inizio addestramento intensivo della PINN su GPU Cluster...
/opt/conda/lib/python3.11/site-packages/torch/autograd/graph.py:824: UserWarning: Attempting to run cuBLAS, but there was no current CUDA context! Attempting to set the primary context... (Triggered internally at /pytorch/aten/src/ATen/cuda/CublasHandlePool.cpp:181.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
--- Avvio Training PINN su CUDA (Ambiente: cluster) ---
Epoch 4600/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0166
Epoch 4700/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0167
Epoch 4800/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0166
Epoch 4900/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0167
Epoch 5000/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0168
Epoch 5100/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0168
Epoch 5200/50000 | Loss Totale: 0.0002 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0165
Epoch 5300/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0168
Epoch 5400/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0169
Epoch 5500/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0169
Epoch 5600/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0169
Epoch 5700/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0170
Epoch 5800/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0170
Epoch 5900/50000 | Loss Totale: 0.0002 (Dati: 0.0002, Fisica: 0.0000) | Parametro Scoperto D: 0.0167
Epoch 6000/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0170
Epoch 6100/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0171
Epoch 6200/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0171
Epoch 6300/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0170
Epoch 6400/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0171
Epoch 6500/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0171
Epoch 6600/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0170
Epoch 6700/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0171
Epoch 6800/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0171
Epoch 6900/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0171
Epoch 7000/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0171
Epoch 7100/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0172
Epoch 7200/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0172
Epoch 7300/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0172
Epoch 7400/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0171
Epoch 7500/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0172
Epoch 7600/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0172
Epoch 7700/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0169
Epoch 7800/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0172
Epoch 7900/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0172
Epoch 8000/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0172
Epoch 8100/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0172
Epoch 8200/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0172
Epoch 8300/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0172
Epoch 8400/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0172
Epoch 8500/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0172
Epoch 8600/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0173
Epoch 8700/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0172
Epoch 8800/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0173
Epoch 8900/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0173
Epoch 9000/50000 | Loss Totale: 0.0003 (Dati: 0.0002, Fisica: 0.0001) | Parametro Scoperto D: 0.0170
Epoch 9100/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0173
Epoch 9200/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0173
Epoch 9300/50000 | Loss Totale: 0.0006 (Dati: 0.0005, Fisica: 0.0001) | Parametro Scoperto D: 0.0170
Epoch 9400/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0173
Epoch 9500/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0173
Epoch 9600/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0173
Epoch 9700/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0173
Epoch 9800/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0173
Epoch 9900/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0173
Epoch 10000/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0173
Epoch 10100/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0174
Epoch 10200/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0174
Epoch 10300/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0173
Epoch 10400/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0174
Epoch 10500/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0174
Epoch 10600/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0174
Epoch 10700/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0174
Epoch 10800/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0174
Epoch 10900/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0173
Epoch 11000/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0174
Epoch 11100/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0174
Epoch 11200/50000 | Loss Totale: 0.0009 (Dati: 0.0009, Fisica: 0.0000) | Parametro Scoperto D: 0.0174
Epoch 11300/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0174
Epoch 11400/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0174
Epoch 11500/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0174
Epoch 11600/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0174
Epoch 11700/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0174
Epoch 11800/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0174
Epoch 11900/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0173
Epoch 12000/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 12100/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 12200/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0174
Epoch 12300/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 12400/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 12500/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 12600/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 12700/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 12800/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 12900/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 13000/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 13100/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 13200/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
